episode,episode_reward,score,epsilon,training_loss,moving_average_score,steps,steps_survived,food_collected,terminated,truncated,end_reason,environment_steps,optimizer_updates
291,-10.8,0,0.8220555,0.008092627368750983,1.3,81,80,0,True,False,wall,18731,4433
292,-10.72,0,0.821362,0.0005319292196011366,1.3,73,72,0,True,False,wall,18804,4452
293,-10.39,0,0.820982,0.0004907528433250264,1.3,40,39,0,True,False,wall,18844,4462
294,-10.48,0,0.8205165,0.012791820639298143,1.3,49,48,0,True,False,wall,18893,4474
295,-0.8099999999999845,10,0.819728,0.028852176837972365,1.4,83,82,1,True,False,wall,18976,4495
296,-1.3299999999999912,10,0.8184455,0.023443767413758025,1.5,135,134,1,True,False,wall,19111,4528
297,9.190000000000012,20,0.8176475,0.02933729832598363,1.7,84,83,2,True,False,wall,19195,4549
298,-10.35,0,0.8173055,0.017812868864792917,1.7,36,35,0,True,False,wall,19231,4558
299,-10.4,0,0.816916,0.004187496728263795,1.7,41,40,0,True,False,wall,19272,4569
300,-10.72,0,0.8162225,0.009355590859841969,1.7,73,72,0,True,False,wall,19345,4587
301,-10.42,0,0.815814,0.014693291812859983,1.7,43,42,0,True,False,wall,19388,4598
302,-11.21,0,0.814655,0.025795116443381023,1.7,122,121,0,True,False,wall,19510,4628
303,-10.48,0,0.8141895,0.013123222364811227,1.7,49,48,0,True,False,wall,19559,4640
304,-1.2799999999999923,10,0.8129545,0.03236272234018102,1.7,130,129,1,True,False,wall,19689,4673
305,-10.47,0,0.8124985,0.013629478928730046,1.6,48,47,0,True,False,wall,19737,4685
306,-10.3,0,0.812204,0.03826256668253336,1.6,31,30,0,True,False,wall,19768,4693
307,-10.24,0,0.8119665,0.025395363142403465,1.6,25,24,0,True,False,wall,19793,4699
308,-10.39,0,0.8115865,0.03093679280136712,1.6,40,39,0,True,False,wall,19833,4709
309,-10.99,0,0.8106365,0.0071841656288597735,1.6,100,99,0,True,False,wall,19933,4734
310,-10.32,0,0.810323,0.0010393538395874202,1.6,33,32,0,True,False,wall,19966,4742
311,-10.48,0,0.8098575,0.037912258679474085,1.6,49,48,0,True,False,wall,20015,4754
312,-10.32,0,0.809544,0.0011726348570341037,1.6,33,32,0,True,False,wall,20048,4763
313,-10.12,0,0.8094205,0.0012031537674677868,1.6,13,12,0,True,False,wall,20061,4766
314,-0.25999999999999623,10,0.8091545,0.0012149648807410682,1.7,28,27,1,True,False,wall,20089,4773
315,-10.15,0,0.8090025000000001,0.008828279853332788,1.7,16,15,0,True,False,wall,20105,4777
316,-10.28,0,0.808727,0.04319520040215658,1.7,29,28,0,True,False,wall,20134,4784
317,-10.26,0,0.8084705,0.0017732596690101282,1.7,27,26,0,True,False,wall,20161,4791
318,-10.23,0,0.8082425,0.05084803760594999,1.7,24,23,0,True,False,wall,20185,4797
319,-10.4,0,0.807853,0.0017852100078016519,1.7,41,40,0,True,False,wall,20226,4807
320,-10.36,0,0.8075015,0.018095128626252215,1.6,37,36,0,True,False,wall,20263,4816
321,-11.16,0,0.8063899999999999,0.015978622966213153,1.6,117,116,0,True,False,wall,20380,4846
322,-0.4900000000000002,10,0.8059055,0.013598797713105645,1.7,51,50,1,True,False,wall,20431,4858
323,-10.17,0,0.8057345,0.030742791836382823,1.7,18,17,0,True,False,wall,20449,4863
324,-10.290000000000001,0,0.8054495,0.0009656980567212616,1.7,30,29,0,True,False,wall,20479,4870
325,-10.35,0,0.8051075,0.0009281135409966939,1.7,36,35,0,True,False,wall,20515,4879
326,-11.22,0,0.803939,0.015730262745261913,1.5,123,122,0,True,False,wall,20638,4910
327,-0.6399999999999988,10,0.803312,0.009862000047338797,1.6,66,65,1,True,False,wall,20704,4927
328,-10.26,0,0.8030555,0.0006537006047437899,1.5,27,26,0,True,False,wall,20731,4933
329,-10.540000000000001,0,0.802533,0.05436214432536092,1.5,55,54,0,True,False,wall,20786,4947
330,-10.55,0,0.802001,0.001237401200341992,1.5,56,55,0,True,False,wall,20842,4961
331,-11.63,0,0.800443,0.01923484758476772,1.5,164,163,0,True,False,wall,21006,5002
332,-11.25,0,0.799246,0.005309708339154895,1.5,126,125,0,True,False,wall,21132,5034
333,-10.84,0,0.7984385,0.03624934072390066,1.4,85,84,0,True,False,wall,21217,5055
334,-10.290000000000001,0,0.7981535,0.021675033802499195,1.4,30,29,0,True,False,wall,21247,5062
335,-11.31,0,0.7968995,0.014262674216738422,1.4,132,131,0,True,False,wall,21379,5095
336,-10.47,0,0.7964435000000001,0.06195809020088442,1.4,48,47,0,True,False,wall,21427,5107
337,-10.96,0,0.7955220000000001,0.024698215069947765,1.3,97,96,0,True,False,wall,21524,5132
338,-10.28,0,0.7952465,0.0005611077524788145,1.3,29,28,0,True,False,wall,21553,5139
339,-10.65,0,0.7946195,0.00992961231895606,1.3,66,65,0,True,False,wall,21619,5155
340,-10.36,0,0.794268,0.030133815403678453,1.3,37,36,0,True,False,wall,21656,5165
341,-10.18,0,0.7940875000000001,0.0006658795609837398,1.3,19,18,0,True,False,wall,21675,5169
342,-10.71,0,0.7934035,0.03352932479821094,1.3,72,71,0,True,False,wall,21747,5187
343,-11.13,0,0.7923205,0.02620198672480785,1.3,114,113,0,True,False,wall,21861,5216
344,-10.44,0,0.791893,0.02765689706112343,1.2,45,44,0,True,False,wall,21906,5227
345,-0.659999999999993,10,0.791247,0.036263934177387616,1.3,68,67,1,True,False,wall,21974,5244
346,-10.540000000000001,0,0.7907245,0.02255957926224385,1.3,55,54,0,True,False,wall,22029,5258
347,-10.52,0,0.7902210000000001,0.04670975630646213,1.3,53,52,0,True,False,wall,22082,5271
348,-10.34,0,0.7898885,0.0010359306276465456,1.3,35,34,0,True,False,wall,22117,5280
349,-10.41,0,0.7894895,0.060278119024587795,1.3,42,41,0,True,False,wall,22159,5290
350,-10.48,0,0.789024,0.012227540023069685,1.3,49,48,0,True,False,wall,22208,5303
351,-10.68,0,0.7883685,0.02694502129281104,1.3,69,68,0,True,False,wall,22277,5320
352,-10.98,0,0.787428,0.018669093950884418,1.3,99,98,0,True,False,wall,22376,5345
353,-10.64,0,0.7868105000000001,0.01905417781563301,1.3,65,64,0,True,False,wall,22441,5361
354,-10.38,0,0.78644,0.030569422084954567,1.3,39,38,0,True,False,wall,22480,5371
355,-10.43,0,0.786022,0.01417925887719982,1.3,44,43,0,True,False,wall,22524,5382
356,-10.35,0,0.78568,0.0006157581940189832,1.3,36,35,0,True,False,wall,22560,5391
357,-10.18,0,0.7854995,0.0014959949330659583,1.3,19,18,0,True,False,wall,22579,5395
358,-10.41,0,0.7851005,0.04142277546766722,1.3,42,41,0,True,False,wall,22621,5406
359,-10.55,0,0.7845685,0.03227582230049718,1.3,56,55,0,True,False,wall,22677,5420
360,-10.23,0,0.7843405,0.0009144363963666061,1.3,24,23,0,True,False,wall,22701,5426
361,-10.15,0,0.7841885,0.037835051291040145,1.3,16,15,0,True,False,wall,22717,5430
362,-10.16,0,0.784027,0.0008288347744382918,1.3,17,16,0,True,False,wall,22734,5434
363,-11.05,0,0.78302,0.028089550474693102,1.3,106,105,0,True,False,wall,22840,5461
364,-10.6,0,0.7824405,0.010603576720071336,1.3,61,60,0,True,False,wall,22901,5476
365,-0.20999999999999908,10,0.782222,0.05038083562976681,1.4,23,22,1,True,False,wall,22924,5482
366,-10.790000000000001,0,0.781462,0.03050957587984158,1.4,80,79,0,True,False,wall,23004,5502
367,-10.57,0,0.780911,0.021937302006075958,1.2,58,57,0,True,False,wall,23062,5516
368,-10.21,0,0.780702,0.02557279995138136,1.2,22,21,0,True,False,wall,23084,5522
369,-10.83,0,0.779904,0.029233267760857762,1.2,84,83,0,True,False,wall,23168,5543
370,-10.36,0,0.7795525,0.000922556785452697,1.2,37,36,0,True,False,wall,23205,5552
371,-11.22,0,0.778384,0.024949827304695762,1.1,123,122,0,True,False,wall,23328,5583
372,-10.850000000000001,0,0.777567,0.008205302959097372,1.1,86,85,0,True,False,wall,23414,5604
373,-11.32,0,0.7763035,0.03217323039213873,1.1,133,132,0,True,False,wall,23547,5637
374,-10.17,0,0.7761325,0.060353360342560336,1.1,18,17,0,True,False,wall,23565,5642
375,-0.4399999999999924,10,0.7756955,0.014775508972392841,1.2,46,45,1,True,False,wall,23611,5653
376,-10.5,0,0.775211,0.0010133853379207163,1.2,51,50,0,True,False,wall,23662,5666
377,-10.44,0,0.7747835000000001,0.027863827674247495,1.2,45,44,0,True,False,wall,23707,5677
378,-10.44,0,0.774356,0.013287134371542683,1.2,45,44,0,True,False,wall,23752,5689
379,-10.3,0,0.7740615,0.02199934477435558,1.2,31,30,0,True,False,wall,23783,5696
380,-11.14,0,0.772969,0.0012202821099921934,1.2,115,114,0,True,False,wall,23898,5725
381,-10.25,0,0.772722,0.021387164086003656,1.2,26,25,0,True,False,wall,23924,5732
382,-10.32,0,0.7724085,0.019649772766570095,1.2,33,32,0,True,False,wall,23957,5740
383,-10.23,0,0.7721805,0.001546373338593791,1.1,24,23,0,True,False,wall,23981,5746
384,-10.23,0,0.7719525,0.07569060372770764,1.1,24,23,0,True,False,wall,24005,5752
385,-10.32,0,0.771639,0.0008017890540941153,1.1,33,32,0,True,False,wall,24038,5760
386,-10.84,0,0.7708315,0.014868691495697325,1.1,85,84,0,True,False,wall,24123,5781
387,-10.61,0,0.7702424999999999,0.02871419319671986,1.1,62,61,0,True,False,wall,24185,5797
388,-10.540000000000001,0,0.76972,0.032962859429452304,1.1,55,54,0,True,False,wall,24240,5811
389,-11.14,0,0.7686275,0.007323553912491272,1.1,115,114,0,True,False,wall,24355,5839
390,-0.4499999999999975,10,0.768181,0.027886622716323473,1.2,47,46,1,True,False,wall,24402,5851
391,-10.39,0,0.767801,0.03086529887514189,1.2,40,39,0,True,False,wall,24442,5861
392,-10.19,0,0.767611,0.03096366288373247,1.2,20,19,0,True,False,wall,24462,5866
393,-10.22,0,0.7673925,0.026458825295170147,1.2,23,22,0,True,False,wall,24485,5872
394,-10.25,0,0.7671455,0.0012592317507369444,1.2,26,25,0,True,False,wall,24511,5878
395,-0.1999999999999993,10,0.7669365,0.05035884318931494,1.2,22,21,1,True,False,wall,24533,5884
396,-10.450000000000001,0,0.7664995,0.014669023485938933,1.1,46,45,0,True,False,wall,24579,5895
397,-10.47,0,0.7660435,0.013595294270392818,0.9,48,47,0,True,False,wall,24627,5907
398,-10.44,0,0.7656160000000001,0.0006613575023948215,0.9,45,44,0,True,False,wall,24672,5919
399,-10.6,0,0.7650365,0.010660351352998986,0.9,61,60,0,True,False,wall,24733,5934
400,-10.21,0,0.7648275,0.029980822931975126,0.9,22,21,0,True,False,wall,24755,5939
401,-10.26,0,0.764571,0.06483817979460582,0.9,27,26,0,True,False,wall,24782,5946
402,-10.84,0,0.7637635,0.01655911543500787,0.9,85,84,0,True,False,wall,24867,5967
403,-10.28,0,0.763488,0.0010031184683612082,0.9,29,28,0,True,False,wall,24896,5975
404,-10.47,0,0.763032,0.015412333535399133,0.8,48,47,0,True,False,wall,24944,5987
405,-10.63,0,0.762424,0.020159929001238197,0.8,64,63,0,True,False,wall,25008,6003
406,-10.64,0,0.7618065,0.029022212489508092,0.8,65,64,0,True,False,wall,25073,6019
407,-10.49,0,0.7613315,0.0011448559986699063,0.8,50,49,0,True,False,wall,25123,6031
408,-10.49,0,0.7608565,0.0009126811055466533,0.8,50,49,0,True,False,wall,25173,6044
409,-10.23,0,0.7606284999999999,0.0010381957448165242,0.8,24,23,0,True,False,wall,25197,6050
410,-10.31,0,0.7603245,0.01947080968602677,0.8,32,31,0,True,False,wall,25229,6058
411,-1.0799999999999805,10,0.7592795,0.006384088654562624,0.9,110,109,1,True,False,wall,25339,6085
412,-10.88,0,0.758434,0.007248463621616121,0.9,89,88,0,True,False,wall,25428,6108
413,-0.22000000000000064,10,0.7582059999999999,0.05046087335601138,1,24,23,1,True,False,wall,25452,6114
414,-10.27,0,0.75794,0.022418827724842622,0.9,28,27,0,True,False,wall,25480,6121
415,-11.030000000000001,0,0.7569520000000001,0.012117473229479332,0.9,104,103,0,True,False,wall,25584,6147
416,-10.19,0,0.756762,0.03029907961608842,0.9,20,19,0,True,False,wall,25604,6152
417,-10.17,0,0.756591,0.007444272865541279,0.9,18,17,0,True,False,wall,25622,6156
418,-10.88,0,0.7557455,0.021367202100174672,0.9,89,88,0,True,False,wall,25711,6178
419,-10.71,0,0.7550615,0.009435782459655052,0.9,72,71,0,True,False,wall,25783,6196
420,-10.620000000000001,0,0.754463,0.01950936079992971,0.9,63,62,0,True,False,wall,25846,6212
421,-10.42,0,0.7540545000000001,0.016250394427598538,0.9,43,42,0,True,False,wall,25889,6223
422,-10.65,0,0.7534275,0.01982778874480573,0.8,66,65,0,True,False,wall,25955,6239
423,-10.41,0,0.7530285000000001,0.01404791032704948,0.8,42,41,0,True,False,wall,25997,6250
424,-10.8,0,0.752259,0.030254884640453384,0.8,81,80,0,True,False,wall,26078,6270
425,-10.25,0,0.752012,0.04325564962346107,0.8,26,25,0,True,False,wall,26104,6277
426,-10.25,0,0.751765,0.05283310521432819,0.8,26,25,0,True,False,wall,26130,6283
427,-10.19,0,0.751575,0.03094265069812536,0.7,20,19,0,True,False,wall,26150,6288
428,-0.3000000000000007,10,0.751271,0.01971465870155953,0.8,32,31,1,True,False,wall,26182,6296
429,-0.2599999999999998,10,0.751005,0.0010040165133042528,0.9,28,27,1,True,False,wall,26210,6303
430,-10.46,0,0.7505585,0.01445944613321141,0.9,47,46,0,True,False,wall,26257,6315
431,-0.47999999999999154,10,0.7500835,0.0384798168282335,1,50,49,1,True,False,wall,26307,6327
432,-10.43,0,0.7496655,0.05467262672821314,1,44,43,0,True,False,wall,26351,6338
433,-10.46,0,0.7492190000000001,0.0007675011996373845,1,47,46,0,True,False,wall,26398,6350
434,-10.2,0,0.7490195,0.000548140361206606,1,21,20,0,True,False,wall,26419,6355
435,-10.25,0,0.7487725000000001,0.0010747942433226854,1,26,25,0,True,False,wall,26445,6362
436,-11.030000000000001,0,0.7477845000000001,0.0010061066098457489,1,104,103,0,True,False,wall,26549,6388
437,-10.21,0,0.7475755,0.03010778779280372,1,22,21,0,True,False,wall,26571,6393
438,-0.7799999999999976,10,0.7468155,0.015894592863332946,1.1,80,79,1,True,False,wall,26651,6413
439,-10.22,0,0.746597,0.02525706370943226,1.1,23,22,0,True,False,wall,26674,6419
440,-10.32,0,0.7462835000000001,0.0007918323208286893,1.1,33,32,0,True,False,wall,26707,6427
441,-10.96,0,0.7453620000000001,0.012527900490676985,1.1,97,96,0,True,False,wall,26804,6452
442,-10.33,0,0.745039,0.019176882597093936,1.1,34,33,0,True,False,wall,26838,6460
443,-10.17,0,0.744868,0.03320374643662945,1.1,18,17,0,True,False,wall,26856,6465
444,-10.55,0,0.744336,0.05488868525052177,1.1,56,55,0,True,False,wall,26912,6479
445,-0.649999999999995,10,0.7436995,0.02904074977413984,1.1,67,66,1,True,False,wall,26979,6495
446,-10.6,0,0.74312,0.028592109147211886,1.1,61,60,0,True,False,wall,27040,6511
447,-10.620000000000001,0,0.7425215000000001,0.030412110436009242,1.1,63,62,0,True,False,wall,27103,6526
448,-11.020000000000001,0,0.7415430000000001,0.006235198210141299,1.1,103,102,0,True,False,wall,27206,6552
449,-10.58,0,0.7409825,0.020198077766690404,1.1,59,58,0,True,False,wall,27265,6567
450,-10.51,0,0.7404885,0.011967771565720726,1.1,52,51,0,True,False,wall,27317,6580
451,-10.27,0,0.7402225,0.001963690956472419,1.1,28,27,0,True,False,wall,27345,6587
452,-10.17,0,0.7400515000000001,0.0006728689913870767,1.1,18,17,0,True,False,wall,27363,6591
453,-1.2299999999999773,10,0.738864,0.02392686083476292,1.2,125,124,1,True,False,wall,27488,6623
454,-10.27,0,0.738598,0.021851091999061673,1.2,28,27,0,True,False,wall,27516,6630
455,-10.47,0,0.7381420000000001,0.0013942484389796543,1.2,48,47,0,True,False,wall,27564,6642
456,-10.290000000000001,0,0.737857,0.0006527187069877982,1.2,30,29,0,True,False,wall,27594,6649
457,-10.31,0,0.737553,0.000547487066796748,1.2,32,31,0,True,False,wall,27626,6657
458,-10.39,0,0.7371730000000001,0.03128519358870108,1.2,40,39,0,True,False,wall,27666,6667
459,-10.3,0,0.7368785,0.03789353140746243,1.2,31,30,0,True,False,wall,27697,6675
460,-10.31,0,0.7365745,0.0006532319166581146,1.2,32,31,0,True,False,wall,27729,6683
461,-10.21,0,0.7363655,0.0006693299394100905,1.2,22,21,0,True,False,wall,27751,6688
462,-10.39,0,0.7359855,0.030841966581647284,1.2,40,39,0,True,False,wall,27791,6698
463,-10.33,0,0.7356625,0.016920808896732826,1.2,34,33,0,True,False,wall,27825,6707
464,-10.49,0,0.7351875,0.038532767250823476,1.2,50,49,0,True,False,wall,27875,6719
465,-10.290000000000001,0,0.7349025,0.01934378359146649,1.1,30,29,0,True,False,wall,27905,6727
466,-10.17,0,0.7347315000000001,0.03812453328282572,1.1,18,17,0,True,False,wall,27923,6731
467,-11.030000000000001,0,0.7337435,0.023620516451326415,1.1,104,103,0,True,False,wall,28027,6757
468,-10.530000000000001,0,0.7332305,0.0005651260892461453,1.1,54,53,0,True,False,wall,28081,6771
469,-10.21,0,0.7330215,0.0004074802040122449,1.1,22,21,0,True,False,wall,28103,6776
470,-11.280000000000001,0,0.731796,0.022993490779878233,1.1,129,128,0,True,False,wall,28232,6809
471,-10.15,0,0.731644,0.0005033756169723347,1.1,16,15,0,True,False,wall,28248,6813
472,-10.25,0,0.7313970000000001,0.00045528426077604917,1.1,26,25,0,True,False,wall,28274,6819
473,-10.47,0,0.7309410000000001,0.02514847499211707,1.1,48,47,0,True,False,wall,28322,6831
474,-10.16,0,0.7307795,0.0006793590146116912,1.1,17,16,0,True,False,wall,28339,6835
475,-10.15,0,0.7306275,0.0003705432973220013,1,16,15,0,True,False,wall,28355,6839
476,-10.2,0,0.7304280000000001,0.0008091365016298369,1,21,20,0,True,False,wall,28376,6845
477,-10.23,0,0.7302,0.0004100843798369169,1,24,23,0,True,False,wall,28400,6851
478,-10.28,0,0.7299245000000001,0.021704529852805927,1,29,28,0,True,False,wall,28429,6858
479,-10.59,0,0.7293545,0.030405986966798082,1,60,59,0,True,False,wall,28489,6873
480,-10.14,0,0.729212,0.037685385599615984,1,15,14,0,True,False,wall,28504,6877
481,-10.4,0,0.7288225,0.0004152363690081984,1,41,40,0,True,False,wall,28545,6887
482,-10.28,0,0.7285470000000001,0.0005134802112089736,1,29,28,0,True,False,wall,28574,6894
483,-10.48,0,0.7280815,0.013352231287475055,1,49,48,0,True,False,wall,28623,6906
484,-10.56,0,0.7275400000000001,0.04017931550430755,1,57,56,0,True,False,wall,28680,6921
485,-10.46,0,0.7270935000000001,0.027456536097981207,1,47,46,0,True,False,wall,28727,6932
486,-10.24,0,0.726856,0.021615255520113612,1,25,24,0,True,False,wall,28752,6939
487,-10.25,0,0.7266090000000001,0.04999027944965443,1,26,25,0,True,False,wall,28778,6945
488,-10.98,0,0.7256685,0.018372369965072723,1,99,98,0,True,False,wall,28877,6970
489,-10.42,0,0.72526,0.04158302466914227,1,43,42,0,True,False,wall,28920,6981
490,-10.530000000000001,0,0.724747,0.03508287977176504,0.9,54,53,0,True,False,wall,28974,6994
491,-10.4,0,0.7243575,0.015566735368338414,0.9,41,40,0,True,False,wall,29015,7004
492,-10.32,0,0.724044,0.0008589185243989858,0.9,33,32,0,True,False,wall,29048,7013
493,-10.3,0,0.7237495,0.0008333572435991041,0.9,31,30,0,True,False,wall,29079,7020
494,-10.24,0,0.7235119999999999,0.0006770454887633345,0.9,25,24,0,True,False,wall,29104,7027
495,-10.22,0,0.7232935,0.0005429374374216423,0.8,23,22,0,True,False,wall,29127,7032
496,-10.21,0,0.7230844999999999,0.0006472195576255521,0.8,22,21,0,True,False,wall,29149,7038
497,-10.48,0,0.722619,0.025354452147439588,0.8,49,48,0,True,False,wall,29198,7050
498,-11.030000000000001,0,0.721631,0.006282290422509855,0.8,104,103,0,True,False,wall,29302,7076
499,-10.55,0,0.7210989999999999,0.011154463057339723,0.8,56,55,0,True,False,wall,29358,7090
500,-10.42,0,0.7206905,0.013937884142664685,0.8,43,42,0,True,False,wall,29401,7101
501,-10.780000000000001,0,0.71994,0.03046495611197315,0.8,79,78,0,True,False,wall,29480,7121
502,-10.2,0,0.7197405,0.000935572909656912,0.8,21,20,0,True,False,wall,29501,7126
503,-12.949999999999982,0,0.7169285000000001,0.014672431060053231,0.8,296,295,0,True,False,wall,29797,7200
504,-10.42,0,0.71652,0.0007031741975383325,0.8,43,42,0,True,False,wall,29840,7211
505,-11.030000000000001,0,0.7155320000000001,0.006199158249588576,0.8,104,103,0,True,False,wall,29944,7237
506,-10.26,0,0.7152755,0.025287433110255126,0.8,27,26,0,True,False,wall,29971,7243
507,-0.4799999999999951,10,0.7148005000000001,0.0004467787657631561,0.9,50,49,1,True,False,wall,30021,7256
508,-1.9199999999999822,10,0.7129575,0.019215989813346823,1,194,193,1,True,False,wall,30215,7304
509,-10.41,0,0.7125585,0.014297864397204567,1,42,41,0,True,False,wall,30257,7315
510,-0.3299999999999965,10,0.712226,0.0005537312244996428,1.1,35,34,1,True,False,wall,30292,7324
511,-10.25,0,0.711979,0.02535838412101536,1,26,25,0,True,False,wall,30318,7330
512,-10.47,0,0.711523,0.03782181820133701,1,48,47,0,True,False,wall,30366,7342
513,-10.850000000000001,0,0.7107060000000001,0.028034333215063354,0.9,86,85,0,True,False,wall,30452,7364
514,-11.25,0,0.709509,0.024708727254502235,0.9,126,125,0,True,False,wall,30578,7395
515,-10.88,0,0.7086635,0.020774112798707476,0.9,89,88,0,True,False,wall,30667,7417
516,-0.6399999999999917,10,0.7080365,0.026648637437200008,1,66,65,1,True,False,wall,30733,7434
517,-10.21,0,0.7078275,0.0006209159735590219,1,22,21,0,True,False,wall,30755,7439
518,-10.32,0,0.707514,0.05020037049608719,1,33,32,0,True,False,wall,30788,7448
